date,open,high,low,adjClose,value,volume,count,yesterday,close
2017-01-15,10000.0,10000.0,10000.0,10000.0,30068000000,3006800,35,10000.0,10000.0
2017-01-16,10000.0,10000.0,10000.0,10000.0,30009330000,3000933,38,10000.0,10000.0
2017-01-17,10000.0,10000.0,10000.0,10000.0,5000000,500,3,10000.0,10000.0
2017-01-18,10000.0,10000.0,10000.0,10000.0,57990000,5799,4,10000.0,10000.0
2017-01-21,10000.0,10000.0,10000.0,10000.0,34859680000,3485968,49,10000.0,10000.0
2017-03-11,10053.0,10053.0,10053.0,10053.0,5026500,500,2,10000.0,10053.0
2017-03-15,10072.0,10072.0,10072.0,10072.0,1107920,110,1,10053.0,10072.0
2017-04-10,10197.0,10197.0,10197.0,10197.0,15295500,1500,1,10072.0,10197.0
2017-06-10,10498.0,10498.0,10498.0,10498.0,20000002250,1905125,20,10197.0,10498.0
2017-07-18,10690.0,10724.0,10690.0,10695.0,7839170,733,3,10498.0,10724.0
2017-07-19,11120.0,11120.0,10730.0,11120.0,33376095000,3001500,2,10695.0,10730.0
2017-08-01,10762.0,10762.0,10762.0,10762.0,1076200,100,1,11120.0,10762.0
2017-08-06,10827.0,10827.0,10827.0,10827.0,1017738,94,1,10762.0,10827.0
2017-09-12,10800.0,10800.0,10800.0,10800.0,16200000,1500,2,10827.0,10800.0
2017-09-13,10750.0,10750.0,10750.0,10750.0,16125000,1500,2,10800.0,10750.0
2017-09-17,10911.0,10911.0,10911.0,10911.0,16366500,1500,1,10750.0,10911.0
2017-09-18,11073.0,11073.0,11073.0,11073.0,16609500,1500,1,10911.0,11073.0
2017-09-19,11234.0,11234.0,11234.0,11234.0,16851000,1500,1,11073.0,11234.0
2017-09-20,11395.0,11395.0,11395.0,11395.0,56992092500,5001500,101,11234.0,11395.0
2017-09-26,11300.0,11300.0,11300.0,11300.0,1130000,100,1,11395.0,11300.0
2017-09-27,11240.0,11240.0,11240.0,11240.0,1124000,100,1,11300.0,11240.0
2017-10-02,11150.0,11150.0,11150.0,11150.0,1115000,100,1,11240.0,11150.0
2017-10-03,11080.0,11080.0,11080.0,11080.0,1108000,100,1,11150.0,11080.0
2017-10-04,11000.0,11000.0,11000.0,11000.0,48070000,4370,2,11080.0,11000.0
2017-10-09,10900.0,10900.0,10900.0,10900.0,10900000,1000,1,11000.0,10900.0
2017-10-11,10800.0,10800.0,10800.0,10800.0,1080000,100,1,10900.0,10800.0
2017-10-14,10700.0,10700.0,10700.0,10700.0,1070000,100,1,10800.0,10700.0
2017-10-15,10620.0,10620.0,10620.0,10620.0,1062000,100,1,10700.0,10620.0
